# JMP-table dispatch audit
# total sites: 5450
#
# Summary:
#   static_target           5142  (JMP with statically resolved target — safe)
#   in_function_switch         0  (JMP(PC,Dn.W) compiled to in-function switch+goto — safe, this is the Duff's-device fix)
#   dynamic_register          56  (JMP (An)/(d,An)/(An,Xn) — runtime address from register, safe via call_by_address)
#   fallback_hybrid                — JMP(PC,Dn.W) routed through hybrid_jmp_interpret; subdivided:
#     function_entry          99    (base IS a registered function — call_by_address resolves it directly)
#     bra_w_trampoline         0    (base opcode = 0x6000; runtime miss feedback works)
#     offset_table           151    (base is a dc.w (target-base) table; 1+ entries decode to functions — runtime resolves it)
#     INTERIOR_UNRESOLVED      2    (DANGER: base is interior to a function, NOT one of the safe patterns above — silent failure class like pre-fix CPZ)
#     external_unresolved      0    (base outside any known function — investigate)
#   unsupported                0  (decoder hit a JMP mode the emitter doesn't handle)
#
# When `interior_unresolved` is non-zero, inspect each site — these are
# Sonic-2-CPZ-style silent-failure candidates. Either the recompiler's
# Duff's-device probe (probe_pc_idx_targets) didn't match, or the table
# really is a new pattern that needs new codegen support.
#
# Format: <jmp_addr>  in func <func>  base <base>  kind=<kind>[ targets=N]

$24FCB2  in func $24FCB2  base $019230  kind=static_target
$24FCE0  in func $24FCC0  base $2529F8  kind=static_target
$24FCEC  in func $24FCE4  base $2530AE  kind=static_target
$24FD12  in func $24FD08  base $019240  kind=static_target
$24FD22  in func $24FD18  base $2529D0  kind=static_target
$24FD36  in func $24FD26  base $019240  kind=static_target
$24FD3C  in func $24FD3C  base $019230  kind=static_target
$24FD6E  in func $24FD5E  base $019240  kind=static_target
$24FD74  in func $24FD74  base $019230  kind=static_target
$24FDA4  in func $24FD9E  base $253140  kind=static_target
$24FDBC  in func $24FDBA  base $253140  kind=static_target
$24FE06  in func $24FE06  base $019240  kind=static_target
$24FE0C  in func $24FE0C  base $019230  kind=static_target
$24FE26  in func $24FE12  base $019240  kind=static_target
$24FE42  in func $24FE2C  base $019240  kind=static_target
$24FE50  in func $24FE48  base $019240  kind=static_target
$24FECC  in func $24FEC6  base $053810  kind=static_target
$24FEF0  in func $24FEEC  base $019240  kind=static_target
$24FF16  in func $24FF0E  base $2530D0  kind=static_target
$24FF2E  in func $24FF2A  base $253106  kind=static_target
$24FF40  in func $24FF32  base $2530AE  kind=static_target
$24FF70  in func $24FF62  base $25303E  kind=static_target
$24FF9E  in func $24FF88  base $2529F8  kind=static_target
$24FFA2  in func $24FFA2  base $019230  kind=static_target
$24FFE8  in func $24FFDA  base $2530D0  kind=static_target
$250206  in func $2501FC  base $2529F8  kind=static_target
$250212  in func $25020A  base $253FF6  kind=static_target
$25026E  in func $250258  base $2529F8  kind=static_target
$250452  in func $250436  base $2530AE  kind=static_target
$2504D2  in func $25046C  base $253EC8  kind=static_target
$2504D6  in func $2504D6  base $0541F0  kind=static_target
$2504EE  in func $2504DC  base $2529F8  kind=static_target
$250540  in func $25051A  base $2529F8  kind=static_target
$25054A  in func $250544  base $253030  kind=static_target
$250570  in func $250570  base $253030  kind=static_target
$2505B6  in func $2505A6  base $019240  kind=static_target
$25060C  in func $25060C  base $2530D0  kind=static_target
$25065C  in func $250650  base $25303E  kind=static_target
$2506B4  in func $25068E  base $2529F8  kind=static_target
$2506D0  in func $2506B8  base $2529F8  kind=static_target
$250720  in func $25070E  base $019240  kind=static_target
$25074A  in func $250738  base $2530BA  kind=static_target
$2507A4  in func $2507A0  base $2529F8  kind=static_target
$2507C8  in func $2507A8  base $019240  kind=static_target
$250854  in func $250854  base $253030  kind=static_target
$25088E  in func $250882  base $25335A  kind=static_target
$2508A0  in func $250892  base $019C06  kind=static_target
$2508F8  in func $2508F4  base $253030  kind=static_target
$250926  in func $250914  base $019240  kind=static_target
$250938  in func $250934  base $2529D0  kind=static_target
$250974  in func $250960  base $252CEC  kind=static_target
$25099C  in func $25099C  base $053A06  kind=static_target
$2509CE  in func $2509B2  base $019240  kind=static_target
$2509D8  in func $2509D4  base $019230  kind=static_target
$250A9C  in func $250A8E  base $01BFC8  kind=static_target
$250B4A  in func $250B40  base $252BB8  kind=static_target
$250B5A  in func $250B4E  base $019240  kind=static_target
$250B92  in func $250B60  base $019240  kind=static_target
$250CE6  in func $250CD2  base $2530AE  kind=static_target
$250D4C  in func $250D16  base $2529F8  kind=static_target
$250D9C  in func $250D9C  base $253030  kind=static_target
$250DB0  in func $250DA0  base $2529F8  kind=static_target
$250E66  in func $250E54  base $253030  kind=static_target
$250EA6  in func $250E96  base $253030  kind=static_target
$250EC4  in func $250EC4  base $253030  kind=static_target
$250F62  in func $250F62  base $253030  kind=static_target
$250F88  in func $250F78  base $253030  kind=static_target
$250FA2  in func $250FA2  base $253030  kind=static_target
$250FD4  in func $250FD4  base $253030  kind=static_target
$251018  in func $251018  base $253030  kind=static_target
$2510AE  in func $2510AE  base $253030  kind=static_target
$25111C  in func $251106  base $2529F8  kind=static_target
$25116A  in func $25116A  base $019240  kind=static_target
$2511F0  in func $2511EC  base $252BB8  kind=static_target
$25120C  in func $251204  base $253106  kind=static_target
$251220  in func $251210  base $25317E  kind=static_target
$25124A  in func $25122A  base $2529F8  kind=static_target
$251272  in func $25126C  base $25343E  kind=static_target
$2512CA  in func $2512C0  base $25343E  kind=static_target
$251320  in func $2512FC  base $25317E  kind=static_target
$251392  in func $251390  base $25317E  kind=static_target
$2513B6  in func $2513B4  base $25317E  kind=static_target
$2513D0  in func $2513C8  base $253106  kind=static_target
$251404  in func $2513E2  base $019240  kind=static_target
$25140A  in func $25140A  base $019230  kind=static_target
$25142C  in func $25141C  base $0115FE  kind=static_target
$25148A  in func $251486  base $019230  kind=static_target
$251546  in func $25151E  base $019240  kind=static_target
$25159A  in func $251594  base $253030  kind=static_target
$251606  in func $251606  base $253A06  kind=static_target
$251680  in func $251678  base $253A06  kind=static_target
$251700  in func $2516E8  base $253EC8  kind=static_target
$25176C  in func $251766  base $019240  kind=static_target
$2517D0  in func $2517A6  base $001D5C  kind=static_target
$251806  in func $251806  base $019240  kind=static_target
$251820  in func $25180C  base $019230  kind=static_target
$251852  in func $251852  base $253F12  kind=static_target
$25188A  in func $251882  base $0543FC  kind=static_target
$2518BE  in func $2518B6  base $0543FC  kind=static_target
$251904  in func $2518F6  base $053030  kind=static_target
$2519AA  in func $2519AA  base $019240  kind=static_target
$2519B6  in func $2519B0  base $053A06  kind=static_target
$251A84  in func $251A84  base $019240  kind=static_target
$251B3A  in func $251B30  base $019240  kind=static_target
$251B6E  in func $251B64  base $019240  kind=static_target
$251BD8  in func $251B74  base $019240  kind=static_target
$251BEA  in func $251BDE  base $019240  kind=static_target
$251DAA  in func $251DAA  base $00B7DC  kind=static_target
$251DB8  in func $251DB0  base $253FE6  kind=static_target
$251E0C  in func $251DE0  base $0017B0  kind=static_target
$251EA8  in func $251EA8  base $053A06  kind=static_target
$251F3E  in func $251F3A  base $000000  kind=dynamic_register
$252388  in func $252388  base $019C06  kind=static_target
$2523B4  in func $25238E  base $019C06  kind=static_target
$2523E4  in func $2523CE  base $019240  kind=static_target
$25243A  in func $252422  base $2529F8  kind=static_target
$252522  in func $252510  base $0548B0  kind=static_target
$252536  in func $252528  base $253A06  kind=static_target
$2525B0  in func $25259A  base $019240  kind=static_target
$2525C0  in func $2525B6  base $2529D0  kind=static_target
$2525C8  in func $2525C4  base $0530BA  kind=static_target
$252630  in func $252610  base $00EA46  kind=static_target
$2526F2  in func $2526E0  base $2526F6  kind=fallback_hybrid/offset_table
$252736  in func $252726  base $0019B6  kind=static_target
$252742  in func $25273E  base $0019B6  kind=static_target
$252750  in func $25274A  base $053EC8  kind=static_target
$252810  in func $252806  base $252814  kind=fallback_hybrid/offset_table
$252844  in func $252844  base $253030  kind=static_target
$252868  in func $252848  base $253030  kind=static_target
$2528BE  in func $2528BE  base $253A06  kind=static_target
$252936  in func $25292C  base $25293A  kind=fallback_hybrid/offset_table
$252996  in func $252992  base $019240  kind=static_target
$252D4E  in func $252D46  base $000000  kind=dynamic_register
$252F8A  in func $252F6C  base $000000  kind=dynamic_register
$25303C  in func $253038  base $000000  kind=dynamic_register
$253054  in func $25304C  base $000000  kind=dynamic_register
$253080  in func $25307C  base $000000  kind=dynamic_register
$253096  in func $25308E  base $000000  kind=dynamic_register
$2530AC  in func $2530A4  base $000000  kind=dynamic_register
$2530B4  in func $2530AE  base $019240  kind=static_target
$2530C6  in func $2530BA  base $019240  kind=static_target
$2530E2  in func $2530D0  base $019240  kind=static_target
$2530F8  in func $2530EC  base $019240  kind=static_target
$253112  in func $253106  base $019240  kind=static_target
$253136  in func $253136  base $019240  kind=static_target
$25314C  in func $253140  base $019240  kind=static_target
$253166  in func $253152  base $019240  kind=static_target
$253178  in func $25316C  base $019240  kind=static_target
$253190  in func $25317E  base $019240  kind=static_target
$2531B0  in func $253196  base $019240  kind=static_target
$2531BC  in func $2531B6  base $019240  kind=static_target
$2531EA  in func $2531EA  base $019230  kind=static_target
$253218  in func $253212  base $019230  kind=static_target
$253246  in func $253240  base $019230  kind=static_target
$253274  in func $25326E  base $019230  kind=static_target
$253512  in func $253500  base $253516  kind=fallback_hybrid/offset_table
$253624  in func $253616  base $019240  kind=static_target
$25373E  in func $25372C  base $019240  kind=static_target
$253770  in func $25375E  base $019240  kind=static_target
$2537CC  in func $2537A4  base $019240  kind=static_target
$25380A  in func $2537D2  base $019240  kind=static_target
$25382A  in func $253810  base $019240  kind=static_target
$25384A  in func $253830  base $019240  kind=static_target
$253898  in func $25386A  base $019240  kind=static_target
$2538B0  in func $25389E  base $019240  kind=static_target
$253910  in func $2538F2  base $019240  kind=static_target
$253A00  in func $2539EC  base $019240  kind=static_target
$253CDE  in func $253CD8  base $252CEC  kind=static_target
$253CE8  in func $253CE2  base $252CEC  kind=static_target
$253CF0  in func $253CEC  base $252CEC  kind=static_target
$253D02  in func $253CFE  base $253030  kind=static_target
$253D0E  in func $253D0A  base $019240  kind=static_target
$253D1E  in func $253D14  base $2530AE  kind=static_target
$253D2A  in func $253D26  base $2530AE  kind=static_target
$253D38  in func $253D32  base $2537A4  kind=static_target
$253D46  in func $253D40  base $25386A  kind=static_target
$253D50  in func $253D4A  base $253030  kind=static_target
$253D5E  in func $253D54  base $253030  kind=static_target
$253DF2  in func $253DCA  base $019240  kind=static_target
$253DFE  in func $253DF8  base $019240  kind=static_target
$253E0A  in func $253E04  base $019240  kind=static_target
$253F5E  in func $253F5C  base $253F5A  kind=fallback_hybrid/function_entry
$25403C  in func $254024  base $019240  kind=static_target
$25404E  in func $25404E  base $019230  kind=static_target
$25407C  in func $254070  base $019230  kind=static_target
$2540A8  in func $254096  base $019230  kind=static_target
$2540CC  in func $2540CC  base $0015E2  kind=static_target
$254140  in func $25413A  base $253030  kind=static_target
$254164  in func $254144  base $2526E0  kind=static_target
$254184  in func $25416E  base $2540E4  kind=static_target
$254194  in func $254188  base $019230  kind=static_target
$254268  in func $254248  base $000000  kind=dynamic_register
$25429E  in func $25429A  base $2529F8  kind=static_target
$2542DA  in func $2542CE  base $00160A  kind=static_target
$254436  in func $25441C  base $0019B6  kind=static_target
$2544EE  in func $2544EC  base $0015E2  kind=static_target
$254502  in func $2544F4  base $0015E2  kind=static_target
$254528  in func $254508  base $2539EC  kind=static_target
$254550  in func $25453C  base $2529F8  kind=static_target
$25458E  in func $254554  base $2529F8  kind=static_target
$254662  in func $25465E  base $019216  kind=static_target
$254674  in func $254668  base $019216  kind=static_target
$254682  in func $25467A  base $019216  kind=static_target
$254694  in func $254688  base $019216  kind=static_target
$2546A4  in func $25469A  base $2529D8  kind=static_target
$2546CA  in func $2546CA  base $253106  kind=static_target
$2546D2  in func $2546CE  base $253106  kind=static_target
$2546E6  in func $2546D6  base $2529D8  kind=static_target
$25473A  in func $25473A  base $253106  kind=static_target
$254750  in func $254746  base $253106  kind=static_target
$25477A  in func $25476A  base $019240  kind=static_target
$25479A  in func $25478E  base $253106  kind=static_target
$2547B6  in func $25479E  base $019240  kind=static_target
$2547CE  in func $2547CE  base $25372C  kind=static_target
$254816  in func $254812  base $25372C  kind=static_target
$254830  in func $254830  base $25372C  kind=static_target
$2548FE  in func $2548C8  base $254944  kind=static_target
$2549D0  in func $2549C8  base $01BA28  kind=static_target
$254B88  in func $254B82  base $05386A  kind=static_target
$254BA2  in func $254B8E  base $053810  kind=static_target
$254BCE  in func $254BC6  base $253030  kind=static_target
$254C96  in func $254C7A  base $2538F2  kind=static_target
$254D0E  in func $254D0E  base $253030  kind=static_target
$254D1A  in func $254D12  base $019216  kind=static_target
$254D42  in func $254D20  base $2530EC  kind=static_target
$254D4A  in func $254D4A  base $019230  kind=static_target
$254D60  in func $254D60  base $252CEC  kind=static_target
$254E3E  in func $254E3A  base $000000  kind=dynamic_register
$254F8C  in func $254F7E  base $253810  kind=static_target
$254FD4  in func $254F96  base $252AFE  kind=static_target
$254FDC  in func $254FD8  base $252AFE  kind=static_target
$254FE0  in func $254FE0  base $053CFE  kind=static_target
$2550B2  in func $2550A4  base $2530BA  kind=static_target
$2550C4  in func $2550B6  base $2530BA  kind=static_target
$2550EC  in func $2550C8  base $2530BA  kind=static_target
$255102  in func $2550F0  base $2530BA  kind=static_target
$255190  in func $255190  base $253030  kind=static_target
$255252  in func $255240  base $2530BA  kind=static_target
$255282  in func $255270  base $2530BA  kind=static_target
$2552D4  in func $2552A4  base $019CE0  kind=static_target
$2552E8  in func $2552DA  base $019CE0  kind=static_target
$2552F6  in func $2552F6  base $019CE0  kind=static_target
$255502  in func $2554EE  base $253810  kind=static_target
$2555C0  in func $2555B0  base $05317E  kind=static_target
$2555E6  in func $2555D0  base $2529D0  kind=static_target
$25564A  in func $25562E  base $0530BA  kind=static_target
